O*NET-SOC Code,Title,Description,AB_Arm-Hand Steadiness,AB_Auditory Attention,AB_Category Flexibility,AB_Control Precision,AB_Deductive Reasoning,AB_Depth Perception,AB_Dynamic Flexibility,AB_Dynamic Strength,AB_Explosive Strength,AB_Extent Flexibility,AB_Far Vision,AB_Finger Dexterity,AB_Flexibility of Closure,AB_Fluency of Ideas,AB_Glare Sensitivity,AB_Gross Body Coordination,AB_Gross Body Equilibrium,AB_Hearing Sensitivity,AB_Inductive Reasoning,AB_Information Ordering,AB_Manual Dexterity,AB_Mathematical Reasoning,AB_Memorization,AB_Multilimb Coordination,AB_Near Vision,AB_Night Vision,AB_Number Facility,AB_Oral Comprehension,AB_Oral Expression,AB_Originality,AB_Perceptual Speed,AB_Peripheral Vision,AB_Problem Sensitivity,AB_Rate Control,AB_Reaction Time,AB_Response Orientation,AB_Selective Attention,AB_Sound Localization,AB_Spatial Orientation,AB_Speech Clarity,AB_Speech Recognition,AB_Speed of Closure,AB_Speed of Limb Movement,AB_Stamina,AB_Static Strength,AB_Time Sharing,AB_Trunk Strength,AB_Visual Color Discrimination,AB_Visualization,AB_Wrist-Finger Speed,AB_Written Comprehension,AB_Written Expression,WS_Achievement Orientation,WS_Adaptability,WS_Attention to Detail,WS_Cautiousness,WS_Cooperation,WS_Dependability,WS_Empathy,WS_Humility,WS_Initiative,WS_Innovation,WS_Integrity,WS_Intellectual Curiosity,WS_Leadership Orientation,WS_Optimism,WS_Perseverance,WS_Self-Confidence,WS_Self-Control,WS_Sincerity,WS_Social Orientation,WS_Stress Tolerance,WS_Tolerance for Ambiguity,IT_Artistic,IT_Conventional,IT_Enterprising,IT_Investigative,IT_Realistic,IT_Social,Job Zone
29-1213.00,Dermatologists,"Diagnose and treat diseases relating to the skin, hair, and nails. May perform both medical and dermatological surgery functions.",0.691991786,0.197860963,0.617283951,0.427480916,0.857142857,0.155,0.123333333,0.087264151,0.171270718,0.304444444,0.497777778,0.710970464,0.806701031,0.646226415,0.289405685,0.09765625,0.111111111,0.298701299,0.837628866,0.599358974,0.53798768,0.444839858,0.703264095,0.483204134,0.548969072,0.211428571,0.48828125,0.708762887,0.768,0.622030238,0.655,0.240331492,0.773195876,0.324675325,0.404761905,0.309160305,0.347222222,0.303135889,0.248888889,0.533333333,0.517751479,0.573849879,0.296735905,0.117924528,0.137777778,0.352,0.352941176,0.568034557,0.56,0.068571429,0.677002584,0.666666667,0.704797048,0.467320261,0.995575221,0.860158311,0.669811321,0.770731707,0.681415929,0.596534653,0.555555556,0.564556962,0.785964912,0.831428571,0.496062992,0.443729904,0.571428571,0.64516129,0.690851735,0.589171975,0.639664804,0.512280702,0.765578635,0.145,0.41187384,0.128333333,0.906666667,0.635,0.608333333,5
29-1214.00,Emergency Medicine Physicians,"Make immediate medical decisions and act to prevent death or further disability. Provide immediate recognition, evaluation, care, stabilization, and disposition of patients. May direct emergency medical staff in an emergency department.",0.640657084,0.63368984,0.617283951,0.427480916,0.822857143,0.435,0.123333333,0.353773585,0.342541436,0.386666667,0.526666667,0.658227848,0.871134021,0.70754717,0.289405685,0.31640625,0.36,0.378787879,0.902061856,0.878205128,0.589322382,0.466192171,0.887240356,0.708010336,0.515463918,0.211428571,0.51171875,0.837628866,0.832,0.704103672,0.78,0.240331492,0.871134021,0.296536797,0.458874459,0.381679389,0.607638889,0.303135889,0.248888889,0.701333333,0.627218935,0.786924939,0.480712166,0.382075472,0.386666667,0.526,0.442352941,0.460043197,0.616470588,0.782857143,0.901808786,0.751111111,0.715867159,0.941176471,1,0.889182058,0.84591195,0.965853659,0.699115044,0.131188119,0.856630824,0.518987342,0.954385965,0.771428571,0.850393701,0.276527331,0.807142857,0.910394265,1,0.636942675,0.61452514,1,0.845697329,0,0.484230056,0.28,0.773333333,0.525,0.766666667,5
29-1215.00,Family Medicine Physicians,"Diagnose, treat, and provide preventive care to individuals and families across the lifespan. May refer patients to specialists when needed for further diagnosis or treatment.",0.513347023,0.465240642,0.537037037,0.381679389,0.642857143,0.25,0.123333333,0.353773585,0.171270718,0.444444444,0.444444444,0.5,0.773195876,0.528301887,0.289405685,0.31640625,0.275555556,0.487012987,0.804123711,0.599358974,0.486652977,0.444839858,0.629080119,0.57881137,0.484536082,0.211428571,0.4375,0.773195876,0.8,0.539956803,0.655,0.240331492,0.837628866,0.324675325,0.404761905,0.309160305,0.388888889,0.303135889,0.248888889,0.6,0.591715976,0.484261501,0.296735905,0.382075472,0.415555556,0.5,0.207058824,0.48812095,0.442352941,0.32,0.870801034,0.835555556,0.67896679,0.751633987,1,0.860158311,0.886792453,0.951219512,0.873156342,0.668316832,0.781362007,0.57721519,0.985964912,0.782857143,0.763779528,0.623794212,0.696428571,0.630824373,0.829652997,0.802547771,0.840782123,0.775438596,0.818991098,0.075,0.434137291,0.223333333,0.846666667,0.458333333,0.868333333,5
29-1216.00,General Internal Medicine Physicians,"Diagnose and provide nonsurgical treatment for a wide range of diseases and injuries of internal organ systems. Provide care mainly for adults and adolescents, and are based primarily in an outpatient care setting.",0.486652977,0.43315508,0.654320988,0.332061069,0.857142857,0.185,0.123333333,0,0.102209945,0.053333333,0.471111111,0.552742616,0.840206186,0.70754717,0.289405685,0.14453125,0.026666667,0.432900433,0.871134021,0.717948718,0.383983573,0.466192171,0.703264095,0.129198966,0.515463918,0.211428571,0.51171875,0.742268041,0.8,0.647948164,0.7175,0.240331492,0.932989691,0.324675325,0.404761905,0.309160305,0.388888889,0.303135889,0.248888889,0.533333333,0.591715976,0.544794189,0.071216617,0.146226415,0.082222222,0.476,0.324705882,0.431965443,0.56,0.32,0.870801034,0.806666667,0.715867159,0.774509804,1,0.899736148,0.84591195,0.965853659,0.831858407,0.636138614,0.698924731,0.597468354,1,0.88,0.635170604,0.533762058,0.696428571,0.731182796,0.829652997,0.738853503,0.776536313,0.785964912,0.899109792,0.073333333,0.374768089,0.183333333,0.968333333,0.571666667,0.846666667,5
29-1217.00,Neurologists,"Diagnose, manage, and treat disorders and diseases of the brain, spinal cord, and peripheral nerves, with a primarily nonsurgical focus.",0.513347023,0.36631016,0.808641975,0.452290076,0.857142857,0.3425,0.123333333,0.353773585,0.171270718,0.444444444,0.555555556,0.447257384,0.969072165,0.825471698,0.289405685,0.31640625,0.275555556,0.406926407,0.902061856,0.759615385,0.102669405,0.576512456,0.667655786,0.57881137,0.515463918,0.211428571,0.5859375,0.902061856,0.866666667,0.704103672,0.81,0.240331492,0.966494845,0.324675325,0.404761905,0.309160305,0.347222222,0.303135889,0.248888889,0.632,0.627218935,0.786924939,0.296735905,0.382075472,0.415555556,0.426,0.263529412,0.460043197,0.734117647,0.32,0.901808786,0.751111111,0.693726937,0.653594771,1,0.899736148,0.669811321,0.829268293,0.784660767,0.646039604,0.652329749,0.597468354,0.757894737,0.985714286,0.522309711,0.372990354,0.696428571,0.64516129,0.829652997,0.697452229,0.695530726,0.733333333,0.869436202,0.18,0.385899814,0.231666667,1,0.516666667,0.67,5
29-1218.00,Obstetricians and Gynecologists,"Provide medical care related to pregnancy or childbirth. Diagnose, treat, and help prevent diseases of women, particularly those affecting the reproductive system. May also provide general care to women. May perform both medical and gynecological surgery functions.",0.743326489,0.465240642,0.617283951,0.5,0.822857143,0.435,0.123333333,0.174528302,0.102209945,0.333333333,0.497777778,0.658227848,0.677835052,0.589622642,0.289405685,0.14453125,0.137777778,0.487012987,0.871134021,0.679487179,0.665297741,0.444839858,0.667655786,0.645994832,0.484536082,0.211428571,0.48828125,0.773195876,0.8,0.539956803,0.685,0.240331492,1,0.324675325,0.134199134,0.190839695,0.388888889,0.303135889,0.248888889,0.533333333,0.591715976,0.544794189,0.296735905,0.29245283,0.386666667,0.476,0.381176471,0.48812095,0.56,0.105714286,0.870801034,0.751111111,0.752767528,0.787581699,1,0.889182058,0.833333333,0.951219512,0.864306785,0.628712871,0.698924731,0.57721519,0.940350877,0.808571429,0.787401575,0.546623794,0.735714286,0.756272401,0.842271293,0.748407643,0.740223464,0.828070175,0.824925816,0.075,0.391465677,0.29,0.75,0.598333333,0.741666667,5
29-1221.00,"Pediatricians, General","Diagnose, treat, and help prevent diseases and injuries in children. May refer patients to specialists for further diagnosis or treatment, as needed.",0.486652977,0.5,0.382716049,0.332061069,0.714285714,0.185,0.123333333,0.028301887,0.171270718,0.444444444,0.444444444,0.47257384,0.677835052,0.589622642,0.289405685,0.0234375,0,0.378787879,0.837628866,0.679487179,0.332648871,0.444839858,0.703264095,0.57881137,0.484536082,0.211428571,0.48828125,0.773195876,0.8,0.568034557,0.655,0.240331492,0.804123711,0.324675325,0.404761905,0.309160305,0.434027778,0.303135889,0.248888889,0.466666667,0.591715976,0.544794189,0.296735905,0,0.415555556,0.476,0.235294118,0.48812095,0.442352941,0.32,0.870801034,0.835555556,0.67896679,0.751633987,0.946902655,0.889182058,0.902515723,0.965853659,0.938053097,0.628712871,0.663082437,0.584810127,0.838596491,0.771428571,0.635170604,0.839228296,0.671428571,0.64516129,0.766561514,0.761146497,0.846368715,0.733333333,0.81305638,0.146666667,0.365491651,0.256666667,0.863333333,0.44,0.94,5
29-1222.00,"Physicians, Pathologists","Diagnose diseases and conduct lab tests using organs, body tissues, and fluids. Includes medical examiners.",0.589322382,0.43315508,0.691358025,0.452290076,0.891428571,0.405,0.123333333,0.028301887,0.171270718,0.444444444,0.497777778,0.632911392,0.93556701,0.617924528,0.289405685,0.31640625,0.275555556,0.350649351,1,0.717948718,0.459958932,0.487544484,0.629080119,0.387596899,0.613402062,0.211428571,0.51171875,0.871134021,0.866666667,0.622030238,0.685,0.240331492,0.966494845,0.025974026,0.025974026,0.309160305,0.388888889,0.303135889,0.248888889,0.632,0.591715976,0.726392252,0.296735905,0.382075472,0.164444444,0.426,0.089411765,0.568034557,0.588235294,0.32,0.901808786,0.835555556,0.726937269,0.45751634,1,0.899736148,0.537735849,0.965853659,0.318584071,0.482673267,0.480286738,0.632911392,0.968421053,1,0.490813648,0.180064309,0.582142857,0.53046595,0.643533123,0.464968153,0.410614525,0.645614035,0.87537092,0.06,0.576994434,0.126666667,1,0.643333333,0.433333333,5
29-1223.00,Psychiatrists,"Diagnose, treat, and help prevent mental disorders.",0.513347023,0.43315508,0.691358025,0.452290076,0.748571429,0.405,0.123333333,0.353773585,0.240331492,0.444444444,0.471111111,0.341772152,0.677835052,0.70754717,0.289405685,0.09765625,0.082222222,0.216450216,0.708762887,0.717948718,0.486652977,0.444839858,0.703264095,0.57881137,0.453608247,0.211428571,0.4375,0.804123711,0.733333333,0.647948164,0.5925,0.240331492,0.742268041,0.324675325,0.242424242,0.261450382,0.305555556,0.303135889,0.248888889,0.6,0.591715976,0.544794189,0.296735905,0.117924528,0.193333333,0.426,0.381176471,0.190064795,0.470588235,0.32,0.772609819,0.835555556,0.656826568,0.702614379,0.809734513,0.773087071,0.833333333,0.936585366,1,0.653465347,0.641577061,0.592405063,1,0.857142857,0.530183727,0.482315113,0.632142857,0.655913978,0.870662461,0.885350318,0.860335196,0.828070175,0.931750742,0.275,0.369202226,0.158333333,0.931666667,0.216666667,0.805,5
29-1224.00,Radiologists,"Diagnose and treat diseases and injuries using medical imaging techniques, such as x rays, magnetic resonance imaging (MRI), nuclear medicine, and ultrasounds. May perform minimally invasive medical procedures and tests.",0.53798768,0.43315508,0.691358025,0.5,0.748571429,0.25,0.123333333,0.146226415,0.171270718,0.222222222,0.608888889,0.552742616,1,0.558962264,0.289405685,0.14453125,0.053333333,0.432900433,0.773195876,0.717948718,0.383983573,0.487544484,0.703264095,0.418604651,0.742268041,0.211428571,0.53515625,0.773195876,0.8,0.539956803,0.75,0.240331492,0.773195876,0.242424242,0.350649351,0.070610687,0.434027778,0.303135889,0.248888889,0.632,0.591715976,0.694915254,0.296735905,0.146226415,0.164444444,0.452,0.294117647,0.539956803,0.734117647,0.428571429,0.901808786,0.777777778,0.693726937,0.555555556,1,0.910290237,0.70754717,0.858536585,0.460176991,0.50990099,0.52688172,0.564556962,0.757894737,0.794285714,0.461942257,0.337620579,0.560714286,0.58781362,0.703470032,0.554140127,0.5,0.635087719,0.857566766,0.061666667,0.530612245,0.195,0.936666667,0.648333333,0.475,5
29-1229.00,"Physicians, All Other",All physicians not listed separately.,0.513347023,0.465240642,0.382716049,0.452290076,0.462857143,0.405,0.123333333,0.353773585,0.171270718,0.444444444,0.471111111,0.5,0.613402062,0.5,0.289405685,0.31640625,0.275555556,0.324675325,0.355670103,0.439102564,0.486652977,0.355871886,0.519287834,0.57881137,0.420103093,0.211428571,0.4140625,0.515463918,0.533333333,0.514038877,0.625,0.240331492,0.386597938,0.324675325,0.404761905,0.309160305,0.347222222,0.303135889,0.248888889,0.365333333,0.369822485,0.423728814,0.296735905,0.382075472,0.415555556,0.4,0.381176471,0.406047516,0.56,0.32,0.547803618,0.528888889,0.498154982,0.526143791,0.721238938,0.699208443,0.509433962,0.741463415,0.268436578,0.455445545,0.508960573,0.440506329,0.635087719,0.434285714,0.367454068,0.29903537,0.514285714,0.487455197,0.485804416,0.328025478,0.491620112,0.438596491,0.658753709,0.083333333,0.519480519,0.226666667,0.32,0.64,0.24,
29-1229.01,Allergists and Immunologists,"Diagnose, treat, and help prevent allergic diseases and disease processes affecting the immune system.",0.229979466,0.43315508,0.617283951,0.095419847,0.785714286,0.28,0.123333333,0.087264151,0,0.053333333,0.471111111,0.394514768,0.806701031,0.70754717,0.289405685,0.31640625,0,0.378787879,0.773195876,0.599358974,0.075975359,0.555160142,0.703264095,0.031007752,0.484536082,0.211428571,0.53515625,0.773195876,0.634666667,0.676025918,0.7175,0.240331492,0.837628866,0.324675325,0.404761905,0.309160305,0.388888889,0.303135889,0.248888889,0.533333333,0.517751479,0.605326877,0.296735905,0,0,0.476,0.294117647,0.460043197,0.56,0.068571429,0.839793282,0.695555556,0.715867159,0.620915033,1,0.868073879,0.79245283,0.951219512,0.734513274,0.628712871,0.609318996,0.584810127,0.785964912,1,0.461942257,0.424437299,0.535714286,0.620071685,0.716088328,0.684713376,0.675977654,0.589473684,0.801186944,0.141666667,0.382189239,0.2,0.991666667,0.473333333,0.716666667,5
29-1229.02,Hospitalists,"Provide inpatient care predominantly in settings such as medical wards, acute care units, intensive care units, rehabilitation centers, or emergency rooms. Manage and coordinate patient care throughout treatment.",0.435318275,0.465240642,0.731481481,0.190839695,0.857142857,0.125,0.123333333,0.174528302,0.138121547,0.193333333,0.471111111,0.52742616,0.840206186,0.676886792,0.289405685,0.2421875,0.164444444,0.324675325,0.871134021,0.717948718,0.229979466,0.510676157,0.703264095,0.19121447,0.484536082,0.211428571,0.53515625,0.804123711,0.832,0.676025918,0.7175,0.240331492,0.837628866,0.324675325,0.296536797,0.236641221,0.347222222,0.303135889,0.248888889,0.632,0.591715976,0.786924939,0.296735905,0.353773585,0.386666667,0.476,0.381176471,0.48812095,0.588235294,0.105714286,0.870801034,0.751111111,0.704797048,0.826797386,1,0.868073879,0.858490566,0.965853659,0.784660767,0.628712871,0.781362007,0.544303797,0.968421053,0.737142857,0.795275591,0.546623794,0.685714286,0.716845878,0.766561514,0.675159236,0.776536313,0.957894737,0.81305638,0.106666667,0.424860853,0.356666667,0.596666667,0.425,0.878333333,5
29-1229.03,Urologists,"Diagnose, treat, and help prevent benign and malignant medical and surgical disorders of the genitourinary system and the renal glands.",0.718685832,0.465240642,0.654320988,0.547709924,0.785714286,0.53,0.123333333,0.146226415,0.171270718,0.36,0.471111111,0.710970464,0.871134021,0.589622642,0.062015504,0.2421875,0.137777778,0.432900433,0.837628866,0.679487179,0.640657084,0.444839858,0.703264095,0.645994832,0.515463918,0,0.51171875,0.773195876,0.768,0.568034557,0.7175,0,0.837628866,0.296536797,0.324675325,0.309160305,0.479166667,0.083623693,0,0.533333333,0.556213018,0.694915254,0.21958457,0.29245283,0.444444444,0.476,0.56,0.514038877,0.588235294,0.462857143,0.870801034,0.835555556,0.704797048,0.395424837,1,0.899736148,0.694968553,0.658536585,0.619469027,0.551980198,0.555555556,0.696202532,0.824561404,0.831428571,0.412073491,0.424437299,0.671428571,0.551971326,0.779179811,0.414012739,0.625698324,0.543859649,0.658753709,0.051666667,0.337662338,0.203333333,0.975,0.641666667,0.741666667,5
29-1229.04,Physical Medicine and Rehabilitation Physicians,"Diagnose and treat disorders requiring physiotherapy to provide physical, mental, and occupational rehabilitation.",0.513347023,0.331550802,0.654320988,0.356870229,0.748571429,0.435,0.123333333,0.323113208,0.171270718,0.275555556,0.415555556,0.5,0.773195876,0.70754717,0.289405685,0.21875,0.137777778,0.350649351,0.773195876,0.801282051,0.435318275,0.466192171,0.629080119,0.516795866,0.355670103,0.211428571,0.51171875,0.804123711,0.733333333,0.704103672,0.625,0.240331492,0.773195876,0.134199134,0.216450216,0.236641221,0.347222222,0.303135889,0.248888889,0.533333333,0.479289941,0.573849879,0.296735905,0.235849057,0.415555556,0.376,0.411764706,0.38012959,0.734117647,0.285714286,0.839793282,0.695555556,0.715867159,0.787581699,0.867256637,0.868073879,0.833333333,0.770731707,0.843657817,0.653465347,0.652329749,0.592405063,0.8,0.808571429,0.658792651,0.578778135,0.725,0.666666667,0.791798107,0.71656051,0.810055866,0.694736842,0.863501484,0.145,0.257884972,0.115,0.876666667,0.653333333,0.833333333,5
29-1229.05,Preventive Medicine Physicians,"Apply knowledge of general preventive medicine and public health issues to promote health care to groups or individuals, and aid in the prevention or reduction of risk of disease, injury, disability, or death. May practice population-based medicine or diagnose and treat patients in the context of clinical health promotion and disease prevention.",0.513347023,0.267379679,0.808641975,0.452290076,0.891428571,0.28,0.123333333,0.353773585,0.171270718,0.444444444,0.444444444,0.025316456,0.840206186,0.825471698,0.289405685,0.31640625,0.275555556,0.19047619,0.932989691,0.759615385,0.486652977,0.533807829,0.703264095,0.57881137,0.484536082,0.211428571,0.53515625,0.871134021,0.901333333,0.730021598,0.655,0.240331492,0.902061856,0.324675325,0.404761905,0.309160305,0.388888889,0.303135889,0.248888889,0.765333333,0.704142012,0.636803874,0.296735905,0.382075472,0.415555556,0.476,0.145882353,0.323974082,0.647058824,0.105714286,0.935400517,0.862222222,0.726937269,0.800653595,0.853982301,0.820580475,0.805031447,0.785365854,0.619469027,0.606435644,0.806451613,0.75443038,0.838596491,0.894285714,0.850393701,0.453376206,0.632142857,0.691756272,0.741324921,0.738853503,0.804469274,0.645614035,0.863501484,0.146666667,0.330241187,0.228333333,0.95,0.395,0.738333333,5
29-1229.06,Sports Medicine Physicians,"Diagnose, treat, and help prevent injuries that occur during sporting events, athletic training, and physical activities.",0.589322382,0.63368984,0.5,0.477099237,0.785714286,0.53,0.123333333,0.353773585,0.171270718,0.444444444,0.555555556,0.605485232,0.806701031,0.676886792,0.289405685,0.267578125,0.222222222,0.487012987,0.742268041,0.641025641,0.486652977,0.444839858,0.667655786,0.612403101,0.548969072,0.211428571,0.4375,0.773195876,0.8,0.622030238,0.78,0.240331492,0.804123711,0.268398268,0.350649351,0.332061069,0.388888889,0.303135889,0.248888889,0.498666667,0.517751479,0.636803874,0.296735905,0.353773585,0.444444444,0.526,0.470588235,0.514038877,0.734117647,0.391428571,0.772609819,0.751111111,0.67896679,0.774509804,0.853982301,0.762532982,0.779874214,0.829268293,0.772861357,0.502475248,0.663082437,0.592405063,0.785964912,0.737142857,0.716535433,0.546623794,0.671428571,0.630824373,0.766561514,0.71656051,0.790502793,0.785964912,0.807121662,0.033333333,0.354359926,0.39,0.726666667,0.698333333,0.711666667,5
